# Run 1: x_init=0.461, y_init=0.865, heading_init=2.139, lightX=0.688, lightY=0.631
timeStep,x,y,heading,sensorLeft,sensorMid,sensorRight,lightSensor,wheelLeft,wheelRight
93,0.411028,0.864336,-42.708981,0.000000,0.009999,0.050998,0.131018,-0.162878,0.023388
94,0.413960,0.873897,-43.369495,0.114996,0.073997,0.000000,0.133949,-0.183872,0.026377
95,0.422140,0.879648,-43.870655,0.000000,0.000000,0.000000,0.132355,-0.139518,0.020006
96,0.432078,0.880763,-44.398827,0.000000,0.000000,0.000000,0.127724,-0.146944,0.021179
97,0.441223,0.876717,-44.883217,0.000000,0.000000,0.000000,0.121124,-0.134837,0.019350
98,0.447432,0.868878,-45.294895,0.000000,0.346997,0.000000,0.114312,-0.112401,0.018640
99,0.449985,0.859209,-46.038677,0.351997,0.000000,0.000000,0.108590,-0.208742,0.028011
100,0.445318,0.850365,-46.473598,0.000000,0.000000,0.000000,0.106882,-0.121071,0.017369
101,0.437359,0.844311,-46.919121,0.000000,0.000000,0.000000,0.108193,-0.124071,0.017743
102,0.427568,0.842278,-47.369053,0.000000,0.000000,0.000000,0.112336,-0.125266,0.017952
103,0.417867,0.844705,-47.865234,0.000000,0.000000,0.000000,0.118513,-0.138084,0.019856
104,0.410491,0.851458,-48.365936,0.000000,0.000000,0.000000,0.125480,-0.139377,0.020001
105,0.407262,0.860922,-48.913082,0.000000,0.000000,0.028999,0.131539,-0.152414,0.021748
106,0.409429,0.870684,-49.556404,0.087997,0.069997,0.000000,0.134905,-0.178965,0.025810
107,0.417019,0.877196,-50.100410,0.012999,0.000000,0.000000,0.133893,-0.151438,0.021724
108,0.426883,0.878839,-50.604259,0.000000,0.000000,0.000000,0.129454,-0.140280,0.020100
109,0.436314,0.875516,-51.108578,0.000000,0.000000,0.000000,0.122983,-0.140430,0.020099
110,0.442966,0.868049,-51.595509,0.000000,0.000000,0.000000,0.116088,-0.135534,0.019461
111,0.445350,0.858337,-52.264668,0.277996,0.000000,0.000000,0.110422,-0.187687,0.025313
112,0.441196,0.849241,-52.673904,0.000000,0.000000,0.000000,0.108408,-0.113970,0.016295
113,0.433766,0.842548,-53.117134,0.000000,0.000000,0.000000,0.109260,-0.123358,0.017725
114,0.424183,0.839689,-53.605640,0.000000,0.000000,0.000000,0.113025,-0.135997,0.019499
115,0.414380,0.841662,-54.049198,0.000000,0.000000,0.000000,0.119120,-0.123464,0.017726
116,0.406371,0.847651,-54.529804,0.000000,0.000000,0.000000,0.126123,-0.133827,0.019155
117,0.402039,0.856664,-55.089676,0.000000,0.000000,0.000000,0.132562,-0.155831,0.022382
118,0.403155,0.866602,-55.686928,0.043998,0.057998,0.000000,0.136502,-0.165982,0.024130
119,0.409666,0.874191,-56.258732,0.057998,0.000000,0.000000,0.136464,-0.159453,0.022558
120,0.419249,0.877050,-56.819611,0.000000,0.000000,0.000000,0.132618,-0.156188,0.022344
121,0.428884,0.874374,-57.316128,0.000000,0.000000,0.000000,0.126223,-0.138244,0.019803
122,0.436081,0.867431,-57.816559,0.000000,0.000000,0.000000,0.119218,-0.139371,0.019922
123,0.439063,0.857886,-58.477554,0.262996,0.000000,0.000000,0.113308,-0.185345,0.025056
124,0.435559,0.848520,-58.961979,0.000000,0.000000,0.000000,0.110910,-0.134856,0.019340
125,0.428095,0.841864,-59.396427,0.000000,0.000000,0.000000,0.111887,-0.120981,0.017308
126,0.418524,0.838968,-59.842960,0.000000,0.000000,0.000000,0.115743,-0.124348,0.017788
127,0.408640,0.840489,-60.364086,0.000000,0.000000,0.000000,0.121803,-0.145133,0.020747
128,0.400826,0.846729,-60.873466,0.000000,0.000000,0.000000,0.128879,-0.141747,0.020394
129,0.397046,0.855987,-61.382622,0.000000,0.000000,0.000000,0.135138,-0.141709,0.020360
130,0.398259,0.865913,-62.009121,0.041998,0.051998,0.000000,0.138992,-0.174162,0.025259
131,0.405061,0.873243,-62.583607,0.035998,0.000000,0.000000,0.138589,-0.160050,0.022815
132,0.414755,0.875700,-63.170490,0.000000,0.000000,0.000000,0.134392,-0.163383,0.023428
133,0.424187,0.872378,-63.655396,0.000000,0.000000,0.000000,0.127713,-0.134912,0.019437
134,0.430983,0.865043,-64.122726,0.000000,0.255996,0.000000,0.120691,-0.128369,0.020388
135,0.433746,0.855432,-64.723969,0.176994,0.000000,0.000000,0.114878,-0.168222,0.023160
136,0.430588,0.845944,-65.154984,0.000000,0.000000,0.000000,0.112332,-0.120006,0.017190
137,0.423754,0.838643,-65.584854,0.000000,0.000000,0.000000,0.112817,-0.119616,0.017216
138,0.414500,0.834854,-66.053947,0.000000,0.000000,0.000000,0.116237,-0.130551,0.018767
139,0.404532,0.835658,-66.586952,0.000000,0.000000,0.000000,0.122118,-0.148349,0.021312
140,0.396356,0.841416,-67.147141,0.000000,0.000000,0.000000,0.129206,-0.155986,0.022328
141,0.392488,0.850637,-67.715736,0.000000,0.000000,0.000000,0.135437,-0.158274,0.022715
142,0.394195,0.860491,-68.277969,0.013999,0.008999,0.000000,0.138850,-0.156451,0.022514
143,0.400891,0.867918,-68.802788,0.003000,0.000000,0.000000,0.138418,-0.146103,0.020953
144,0.410408,0.870990,-69.369141,0.000000,0.000000,0.000000,0.134507,-0.157635,0.022640
145,0.420087,0.868476,-69.897865,0.000000,0.000000,0.000000,0.128028,-0.147232,0.021065
146,0.427176,0.861423,-70.369102,0.000000,0.247996,0.000000,0.120984,-0.129581,0.020417
147,0.430291,0.851920,-70.997902,0.175994,0.000000,0.000000,0.115086,-0.175920,0.024232
148,0.427220,0.842403,-71.487160,0.000000,0.000000,0.000000,0.112570,-0.136297,0.019439
149,0.420038,0.835446,-71.919632,0.000000,0.000000,0.000000,0.113480,-0.120344,0.017318
150,0.410600,0.832139,-72.372276,0.000000,0.000000,0.000000,0.117288,-0.125951,0.018130
151,0.400667,0.833293,-72.912003,0.000000,0.000000,0.000000,0.123363,-0.150243,0.021556
152,0.392739,0.839388,-73.410614,0.000000,0.000000,0.000000,0.130481,-0.138759,0.019954
153,0.388690,0.848532,-73.955063,0.000000,0.000000,0.000000,0.136777,-0.151525,0.021778
154,0.389963,0.858450,-74.540985,0.000000,0.002000,0.000000,0.140424,-0.163097,0.023408
155,0.396508,0.866011,-75.096283,0.000000,0.000000,0.000000,0.140056,-0.154631,0.022126
156,0.406056,0.868984,-75.607292,0.000000,0.000000,0.000000,0.135985,-0.142228,0.020432
157,0.415838,0.866909,-76.158920,0.000000,0.000000,0.000000,0.129582,-0.153517,0.022073
158,0.423082,0.860014,-76.619293,0.000000,0.224995,0.000000,0.122490,-0.126663,0.019878
159,0.426508,0.850620,-77.212799,0.166994,0.000000,0.000000,0.116478,-0.166101,0.022817
160,0.424094,0.840916,-77.640556,0.000000,0.000000,0.000000,0.113584,-0.119016,0.017143
161,0.417872,0.833087,-78.105995,0.000000,0.000000,0.000000,0.113687,-0.129616,0.018539
162,0.408799,0.828883,-78.622986,0.000000,0.000000,0.000000,0.116994,-0.143929,0.020634
163,0.398833,0.829714,-79.113495,0.000000,0.000000,0.000000,0.122988,-0.136532,0.019603
164,0.390434,0.835141,-79.666634,0.000000,0.000000,0.000000,0.130099,-0.153930,0.022139
165,0.386139,0.844172,-80.248001,0.000000,0.000000,0.000000,0.136436,-0.161715,0.023340
166,0.387509,0.854078,-80.854340,0.000000,0.000000,0.000000,0.139926,-0.168775,0.024229
167,0.394279,0.861437,-81.406502,0.000000,0.000000,0.000000,0.139235,-0.153639,0.022120
168,0.403903,0.864152,-81.983528,0.000000,0.000000,0.000000,0.134930,-0.160548,0.023126
169,0.413450,0.861176,-82.571609,0.000000,0.000000,0.213995,0.128219,-0.163816,0.023376
170,0.419743,0.853404,-83.078911,0.000000,0.082997,0.000000,0.121291,-0.140624,0.020856
171,0.421467,0.843554,-83.566406,0.000000,0.000000,0.000000,0.116091,-0.135682,0.019493
172,0.418377,0.834044,-84.062225,0.000000,0.000000,0.000000,0.113802,-0.137975,0.019849
173,0.411134,0.827149,-84.523766,0.000000,0.000000,0.000000,0.115013,-0.128450,0.018464
174,0.401578,0.824201,-84.993408,0.000000,0.000000,0.000000,0.119251,-0.130781,0.018712
175,0.391723,0.825897,-85.502556,0.000000,0.000000,0.000000,0.125651,-0.141694,0.020372
176,0.383944,0.832181,-86.018845,0.000000,0.000000,0.000000,0.132806,-0.143641,0.020699
177,0.380282,0.841486,-86.578751,0.000000,0.000000,0.000000,0.138871,-0.155823,0.022401
178,0.382121,0.851316,-87.124023,0.000000,0.000000,0.000000,0.141970,-0.151714,0.021851
179,0.388792,0.858766,-87.707993,0.000000,0.000000,0.000000,0.141267,-0.162443,0.023439
180,0.398464,0.861304,-88.275093,0.000000,0.000000,0.000000,0.136732,-0.157816,0.022699
181,0.407986,0.858249,-88.876549,0.000000,0.000000,0.164994,0.129913,-0.167470,0.023978
182,0.414108,0.850342,-89.571838,0.256996,0.000000,0.000000,0.122996,-0.194768,0.026550
183,0.413744,0.840348,-90.019051,0.000000,0.000000,0.000000,0.118918,-0.124443,0.017908
184,0.409093,0.831495,-90.492081,0.000000,0.000000,0.000000,0.117868,-0.131665,0.018904
185,0.400920,0.825733,-91.008194,0.000000,0.000000,0.000000,0.120221,-0.143749,0.020534
186,0.390968,0.824755,-91.494659,0.000000,0.000000,0.000000,0.125655,-0.135397,0.019451
187,0.381714,0.828542,-92.058517,0.000000,0.000000,0.000000,0.132719,-0.156914,0.022568
188,0.375916,0.836690,-92.638817,0.000000,0.000000,0.000000,0.139585,-0.161470,0.023244
189,0.375534,0.846683,-93.232521,0.000000,0.000000,0.000000,0.144027,-0.165156,0.023826
190,0.380808,0.855179,-93.833961,0.000000,0.000000,0.000000,0.144490,-0.167335,0.024110
191,0.389964,0.859200,-94.371925,0.000000,0.000000,0.000000,0.140764,-0.149653,0.021586
192,0.399887,0.857962,-94.945816,0.000000,0.000000,0.000000,0.134384,-0.159690,0.022986
193,0.407548,0.851535,-95.432518,0.000000,0.127995,0.000000,0.127156,-0.134691,0.020230
194,0.411314,0.842271,-95.973564,0.042998,0.000000,0.000000,0.121064,-0.150785,0.021434
195,0.409770,0.832391,-96.450706,0.000000,0.000000,0.000000,0.117851,-0.132829,0.019050
196,0.403861,0.824323,-96.954468,0.000000,0.000000,0.000000,0.117995,-0.140166,0.020186
197,0.394792,0.820110,-97.423225,0.000000,0.000000,0.000000,0.121623,-0.130467,0.018743
