# Run 5: x_init=0.890, y_init=0.676, heading_init=1.300, lightX=0.769, lightY=0.689
timeStep,x,y,heading,sensorLeft,sensorMid,sensorRight,lightSensor,wheelLeft,wheelRight,state
73,0.725603,0.659138,74.095634,0.523000,0.000000,0.000000,0.002797,0.800000,0.500000,WALL_FOLLOW_LEFT
74,0.728253,0.649496,75.038109,0.527000,0.591001,0.605001,0.003243,0.800000,0.500000,WALL_FOLLOW_LEFT
75,0.737611,0.645972,75.271652,0.000000,0.062998,0.470999,0.002854,0.247170,0.172830,SEEK_LIGHT
76,0.747531,0.644709,75.495216,0.000000,0.000000,0.280996,0.002435,0.245581,0.174419,SEEK_LIGHT
77,0.757484,0.645678,75.712860,0.000000,0.000000,0.000000,0.002018,0.244639,0.175361,SEEK_LIGHT
78,0.766994,0.648773,75.928963,0.000000,0.000000,0.000000,0.001626,0.244393,0.175606,SEEK_LIGHT
79,0.775618,0.653834,76.148468,0.000000,0.000000,0.000000,0.001280,0.244935,0.175065,SEEK_LIGHT
80,0.782933,0.660652,76.377113,0.000000,0.000000,0.000000,0.000993,0.246390,0.173610,SEEK_LIGHT
81,0.788513,0.668951,76.621361,0.000000,0.000000,0.000000,0.000775,0.248873,0.171127,SEEK_LIGHT
82,0.791920,0.678353,76.887489,0.000000,0.000000,0.000000,0.000629,0.252356,0.167644,SEEK_LIGHT
83,0.792734,0.688320,77.179459,0.000000,0.000000,0.000000,0.000553,0.256468,0.163532,SEEK_LIGHT
84,0.790645,0.698099,77.496429,0.000000,0.000000,0.000000,0.000541,0.260448,0.159552,SEEK_LIGHT
85,0.785612,0.706740,77.832634,0.000000,0.000000,0.000000,0.000582,0.263509,0.156491,SEEK_LIGHT
86,0.778010,0.713237,78.180061,0.000000,0.000000,0.000000,0.000663,0.265295,0.154705,SEEK_LIGHT
87,0.768650,0.716758,78.531349,0.000000,0.000000,0.000000,0.000769,0.265910,0.154090,SEEK_LIGHT
88,0.758651,0.716842,78.881073,0.000000,0.000000,0.000000,0.000885,0.265660,0.154340,SEEK_LIGHT
89,0.749227,0.713496,79.225784,0.000000,0.000000,0.000000,0.000999,0.264862,0.155138,SEEK_LIGHT
90,0.741489,0.707161,79.563614,0.000000,0.000000,0.000000,0.001098,0.263767,0.156233,SEEK_LIGHT
91,0.736288,0.698620,79.893837,0.264996,0.000000,0.000000,0.001177,0.262557,0.157443,SEEK_LIGHT
92,0.734137,0.688855,79.579681,0.338997,0.325997,0.000000,0.001232,0.600000,0.700000,WALL_FOLLOW_LEFT
93,0.729074,0.680231,79.265526,0.392998,0.000000,0.000000,0.001690,0.600000,0.700000,WALL_FOLLOW_LEFT
94,0.721593,0.673594,79.756790,0.000000,0.000000,0.000000,0.002508,0.288187,0.131813,SEEK_LIGHT
95,0.718129,0.664214,82.898384,0.509000,0.000000,0.000000,0.003228,0.500000,-0.500000,TURN_RIGHT
96,0.721593,0.673594,86.039978,0.000000,0.000000,0.000000,0.002508,0.500000,-0.500000,TURN_RIGHT
97,0.718129,0.664214,89.181572,0.509000,0.000000,0.000000,0.003228,0.500000,-0.500000,TURN_RIGHT
98,0.721593,0.673594,92.323166,0.000000,0.000000,0.000000,0.002508,0.500000,-0.500000,TURN_RIGHT
99,0.718129,0.664214,95.464760,0.509000,0.000000,0.000000,0.003228,0.500000,-0.500000,TURN_RIGHT
100,0.721593,0.673594,98.606354,0.000000,0.000000,0.000000,0.002508,0.500000,-0.500000,TURN_RIGHT
101,0.718129,0.664214,101.747948,0.509000,0.000000,0.000000,0.003228,0.500000,-0.500000,TURN_RIGHT
102,0.721593,0.673594,104.889542,0.000000,0.000000,0.000000,0.002508,0.500000,-0.500000,TURN_RIGHT
103,0.718129,0.664214,108.031136,0.509000,0.000000,0.000000,0.003228,0.500000,-0.500000,TURN_RIGHT
104,0.721593,0.673594,111.172729,0.000000,0.000000,0.000000,0.002508,0.500000,-0.500000,TURN_RIGHT
105,0.718129,0.664214,114.314323,0.509000,0.000000,0.000000,0.003228,0.500000,-0.500000,TURN_RIGHT
106,0.721593,0.673594,117.455917,0.000000,0.000000,0.000000,0.002508,0.500000,-0.500000,TURN_RIGHT
107,0.718129,0.664214,120.597511,0.509000,0.000000,0.000000,0.003228,0.500000,-0.500000,TURN_RIGHT
108,0.721593,0.673595,123.739105,0.000000,0.000000,0.000000,0.002508,0.500000,-0.500000,TURN_RIGHT
109,0.718129,0.664214,126.880699,0.509000,0.000000,0.000000,0.003228,0.500000,-0.500000,TURN_RIGHT
110,0.721593,0.673595,130.022293,0.000000,0.000000,0.000000,0.002508,0.500000,-0.500000,TURN_RIGHT
111,0.718129,0.664214,133.163879,0.509000,0.000000,0.000000,0.003228,0.500000,-0.500000,TURN_RIGHT
112,0.721593,0.673594,136.305466,0.000000,0.000000,0.000000,0.002508,0.500000,-0.500000,TURN_RIGHT
113,0.718129,0.664214,139.447052,0.509000,0.000000,0.000000,0.003228,0.500000,-0.500000,TURN_RIGHT
114,0.721593,0.673594,142.588638,0.000000,0.000000,0.000000,0.002508,0.500000,-0.500000,TURN_RIGHT
115,0.718129,0.664214,145.730225,0.509000,0.000000,0.000000,0.003228,0.500000,-0.500000,TURN_RIGHT
116,0.721593,0.673594,145.567581,0.000000,0.000000,0.000000,0.002508,0.184114,0.235886,SEEK_LIGHT
117,0.726532,0.682290,145.405991,0.000000,0.000000,0.000000,0.001869,0.184283,0.235717,SEEK_LIGHT
118,0.732805,0.690078,145.240128,0.000000,0.000000,0.000000,0.001328,0.183603,0.236397,SEEK_LIGHT
119,0.740277,0.696723,145.062561,0.000000,0.000000,0.000000,0.000898,0.181740,0.238260,SEEK_LIGHT
120,0.748806,0.701944,144.862228,0.000000,0.000000,0.000000,0.000584,0.178116,0.241884,SEEK_LIGHT
121,0.758203,0.705364,144.623596,0.000000,0.000000,0.000000,0.000388,0.172022,0.247978,SEEK_LIGHT
122,0.768143,0.706465,144.332260,0.000000,0.000000,0.000000,0.000305,0.163632,0.256368,SEEK_LIGHT
123,0.777979,0.704664,143.990295,0.000000,0.000000,0.000000,0.000321,0.155575,0.264425,SEEK_LIGHT
124,0.786643,0.699670,143.617691,0.000000,0.000000,0.059998,0.000416,0.150697,0.269303,SEEK_LIGHT
125,0.792893,0.691864,143.234863,0.000000,0.147995,0.288996,0.000568,0.149071,0.270929,SEEK_LIGHT
126,0.795776,0.682289,143.549026,0.253996,0.359997,0.386998,0.000750,0.700000,0.600000,WALL_FOLLOW_RIGHT
127,0.801476,0.674073,143.863190,0.092997,0.331997,0.426999,0.001263,0.700000,0.600000,WALL_FOLLOW_RIGHT
128,0.809437,0.668020,144.177353,0.000000,0.183994,0.398998,0.002058,0.700000,0.600000,WALL_FOLLOW_RIGHT
129,0.818878,0.664724,144.491516,0.000000,0.000000,0.249996,0.003055,0.700000,0.600000,WALL_FOLLOW_RIGHT
130,0.828875,0.664506,144.990692,0.000000,0.000000,0.000000,0.004159,0.289447,0.130553,SEEK_LIGHT
131,0.837757,0.669101,145.419296,0.000000,0.000000,0.000000,0.005093,0.278215,0.141785,SEEK_LIGHT
132,0.843926,0.676972,145.792892,0.000000,0.000000,0.000000,0.005724,0.269459,0.150541,SEEK_LIGHT
133,0.846797,0.686551,146.122299,0.000000,0.000000,0.000000,0.006022,0.262426,0.157574,SEEK_LIGHT
134,0.846414,0.696544,146.415634,0.000000,0.000000,0.000000,0.006013,0.256685,0.163315,SEEK_LIGHT
135,0.843159,0.705999,146.679306,0.000000,0.000000,0.000000,0.005753,0.251965,0.168034,SEEK_LIGHT
136,0.837552,0.714279,146.918625,0.000000,0.000000,0.000000,0.005305,0.248089,0.171911,SEEK_LIGHT
137,0.830142,0.720994,147.138138,0.000000,0.000000,0.000000,0.004731,0.244937,0.175063,SEEK_LIGHT
138,0.821447,0.725935,147.341904,0.000000,0.000000,0.000000,0.004088,0.242429,0.177571,SEEK_LIGHT
139,0.811933,0.729013,147.533691,0.000000,0.000000,0.000000,0.003422,0.240525,0.179475,SEEK_LIGHT
140,0.802006,0.730222,147.717285,0.000000,0.000000,0.000000,0.002771,0.239219,0.180781,SEEK_LIGHT
141,0.792026,0.729598,147.896652,0.000000,0.000000,0.000000,0.002165,0.238548,0.181452,SEEK_LIGHT
142,0.782317,0.727204,148.076447,0.000000,0.000000,0.000000,0.001628,0.238615,0.181385,SEEK_LIGHT
143,0.773192,0.723111,148.262497,0.000000,0.000000,0.000000,0.001177,0.239611,0.180389,SEEK_LIGHT
144,0.764982,0.717402,148.462646,0.000000,0.000000,0.000000,0.000823,0.241855,0.178145,SEEK_LIGHT
145,0.758071,0.710174,148.687439,0.130995,0.000000,0.000000,0.000572,0.245776,0.174224,SEEK_LIGHT
146,0.752945,0.701588,148.948853,0.245996,0.000000,0.000000,0.000423,0.251606,0.168394,SEEK_LIGHT
147,0.750213,0.691969,148.634689,0.321997,0.295996,0.000000,0.000370,0.600000,0.700000,WALL_FOLLOW_LEFT
148,0.744641,0.683665,148.320526,0.361997,0.000000,0.000000,0.000634,0.600000,0.700000,WALL_FOLLOW_LEFT
149,0.736776,0.677489,148.827698,0.000000,0.000000,0.000000,0.001187,0.290719,0.129281,SEEK_LIGHT
150,0.732901,0.668270,148.513535,0.480999,0.438999,0.000000,0.001751,0.600000,0.700000,WALL_FOLLOW_LEFT
151,0.726366,0.660701,148.199371,0.506000,0.000000,0.000000,0.002640,0.600000,0.700000,WALL_FOLLOW_LEFT
152,0.717813,0.655520,147.639832,0.000000,0.000000,0.000000,0.003767,0.120947,0.299053,SEEK_LIGHT
153,0.707814,0.655671,147.166611,0.000000,0.000000,0.000000,0.004885,0.134686,0.285314,SEEK_LIGHT
154,0.698982,0.660361,146.758759,0.000000,0.000000,0.000000,0.005757,0.145088,0.274912,SEEK_LIGHT
155,0.692736,0.668170,146.402496,0.000000,0.000000,0.000000,0.006287,0.153299,0.266701,SEEK_LIGHT
156,0.689605,0.677668,146.087952,0.000000,0.000000,0.000000,0.006470,0.159939,0.260061,SEEK_LIGHT
157,0.689566,0.687668,145.807587,0.000000,0.000000,0.000000,0.006349,0.165380,0.254620,SEEK_LIGHT
158,0.692295,0.697288,145.555374,0.000000,0.000000,0.000000,0.005988,0.169859,0.250141,SEEK_LIGHT
159,0.697339,0.705922,145.326263,0.000000,0.000000,0.000000,0.005454,0.173536,0.246464,SEEK_LIGHT
160,0.704213,0.713186,145.115906,0.000000,0.000000,0.000000,0.004811,0.176520,0.243480,SEEK_LIGHT
161,0.712451,0.718854,144.920380,0.000000,0.000000,0.000000,0.004114,0.178882,0.241118,SEEK_LIGHT
162,0.721634,0.722814,144.736008,0.000000,0.000000,0.000000,0.003407,0.180656,0.239344,SEEK_LIGHT
163,0.731387,0.725023,144.559067,0.000000,0.000000,0.000000,0.002728,0.181839,0.238161,SEEK_LIGHT
164,0.741376,0.725481,144.385544,0.000000,0.000000,0.000000,0.002105,0.182384,0.237616,SEEK_LIGHT
165,0.751295,0.724207,144.210678,0.000000,0.000000,0.000000,0.001559,0.182170,0.237830,SEEK_LIGHT
166,0.760840,0.721227,144.028305,0.000000,0.000000,0.000000,0.001107,0.180976,0.239024,SEEK_LIGHT
167,0.769687,0.716566,143.829895,0.000000,0.000000,0.000000,0.000758,0.178422,0.241578,SEEK_LIGHT
168,0.777442,0.710252,143.603729,0.000000,0.000000,0.073997,0.000518,0.174005,0.245995,SEEK_LIGHT
169,0.783583,0.702359,143.336700,0.000000,0.067997,0.217995,0.000384,0.167501,0.252499,SEEK_LIGHT
170,0.787424,0.693126,143.650864,0.100996,0.260996,0.314997,0.000348,0.700000,0.600000,WALL_FOLLOW_RIGHT
171,0.793930,0.685532,143.965027,0.000000,0.181994,0.326997,0.000622,0.700000,0.600000,WALL_FOLLOW_RIGHT
172,0.802465,0.680321,144.279190,0.000000,0.000000,0.248996,0.001180,0.700000,0.600000,WALL_FOLLOW_RIGHT
173,0.812192,0.678001,144.841568,0.000000,0.000000,0.000000,0.001967,0.299506,0.120494,SEEK_LIGHT
174,0.821658,0.681226,145.321350,0.000000,0.000000,0.000000,0.002809,0.286361,0.133639,SEEK_LIGHT
175,0.828567,0.688455,145.739639,0.000000,0.000000,0.000000,0.003521,0.276573,0.143427,SEEK_LIGHT
176,0.831943,0.697868,146.109589,0.000000,0.000000,0.000000,0.004010,0.268878,0.151122,SEEK_LIGHT
177,0.831688,0.707865,146.440460,0.000000,0.000000,0.000000,0.004255,0.262660,0.157340,SEEK_LIGHT
178,0.828199,0.717236,146.739365,0.000000,0.000000,0.000000,0.004272,0.257572,0.162428,SEEK_LIGHT
179,0.822105,0.725165,147.012070,0.000000,0.000000,0.000000,0.004101,0.253403,0.166597,SEEK_LIGHT
180,0.814100,0.731159,147.263489,0.000000,0.000000,0.000000,0.003788,0.250014,0.169986,SEEK_LIGHT
181,0.804856,0.734974,147.497971,0.000000,0.000000,0.000000,0.003380,0.247318,0.172682,SEEK_LIGHT
182,0.794979,0.736536,147.719559,0.000000,0.000000,0.000000,0.002919,0.245267,0.174733,SEEK_LIGHT
183,0.785000,0.735889,147.932236,0.000000,0.000000,0.000000,0.002444,0.243849,0.176151,SEEK_LIGHT
